20130301 000000;1518.20;1518.20;1518.20;1518.20;000;
20130228 000000;1514.68;1514.68;1514.68;1514.68;000;
20130227 000000;1515.99;1515.99;1515.99;1515.99;000;
20130226 000000;1496.94;1496.94;1496.94;1496.94;000;
20130225 000000;1487.85;1487.85;1487.85;1487.85;000;
20130222 000000;1515.60;1515.60;1515.60;1515.60;000;
20130221 000000;1502.42;1502.42;1502.42;1502.42;000;
20130220 000000;1511.95;1511.95;1511.95;1511.95;000;
20130219 000000;1530.94;1530.94;1530.94;1530.94;000;
20130215 000000;1519.79;1519.79;1519.79;1519.79;000;
20130214 000000;1521.38;1521.38;1521.38;1521.38;000;
20130213 000000;1520.33;1520.33;1520.33;1520.33;000;
20130212 000000;1519.43;1519.43;1519.43;1519.43;000;
20130211 000000;1517.01;1517.01;1517.01;1517.01;000;
20130208 000000;1517.93;1517.93;1517.93;1517.93;000;
20130207 000000;1509.39;1509.39;1509.39;1509.39;000;
20130206 000000;1512.12;1512.12;1512.12;1512.12;000;
20130205 000000;1511.29;1511.29;1511.29;1511.29;000;
20130204 000000;1495.71;1495.71;1495.71;1495.71;000;
20130201 000000;1513.17;1513.17;1513.17;1513.17;000;
20130131 000000;1498.11;1498.11;1498.11;1498.11;000;
20130130 000000;1501.96;1501.96;1501.96;1501.96;000;
20130129 000000;1507.84;1507.84;1507.84;1507.84;000;
20130128 000000;1500.18;1500.18;1500.18;1500.18;000;
20130125 000000;1502.96;1502.96;1502.96;1502.96;000;
20130124 000000;1494.82;1494.82;1494.82;1494.82;000;
20130123 000000;1494.81;1494.81;1494.81;1494.81;000;
20130122 000000;1492.56;1492.56;1492.56;1492.56;000;
20130118 000000;1485.98;1485.98;1485.98;1485.98;000;
20130117 000000;1480.94;1480.94;1480.94;1480.94;000;
20130116 000000;1472.63;1472.63;1472.63;1472.63;000;
20130115 000000;1472.34;1472.34;1472.34;1472.34;000;
20130114 000000;1470.68;1470.68;1470.68;1470.68;000;
20130111 000000;1472.05;1472.05;1472.05;1472.05;000;
20130110 000000;1472.12;1472.12;1472.12;1472.12;000;
20130109 000000;1461.02;1461.02;1461.02;1461.02;000;
20130108 000000;1457.15;1457.15;1457.15;1457.15;000;
20130107 000000;1461.89;1461.89;1461.89;1461.89;000;
20130104 000000;1466.47;1466.47;1466.47;1466.47;000;
20130103 000000;1459.37;1459.37;1459.37;1459.37;000;
20130102 000000;1462.42;1462.42;1462.42;1462.42;000;
20121231 000000;1426.19;1426.19;1426.19;1426.19;000;
20121228 000000;1402.43;1402.43;1402.43;1402.43;000;
20121227 000000;1418.10;1418.10;1418.10;1418.10;000;
20121226 000000;1419.83;1419.83;1419.83;1419.83;000;
20121224 000000;1426.66;1426.66;1426.66;1426.66;000;
20121221 000000;1430.15;1430.15;1430.15;1430.15;000;
20121220 000000;1443.69;1443.69;1443.69;1443.69;000;
20121219 000000;1435.81;1435.81;1435.81;1435.81;000;
20121218 000000;1446.79;1446.79;1446.79;1446.79;000;
20121217 000000;1430.36;1430.36;1430.36;1430.36;000;
20121214 000000;1413.58;1413.58;1413.58;1413.58;000;
20121213 000000;1419.45;1419.45;1419.45;1419.45;000;
20121212 000000;1428.48;1428.48;1428.48;1428.48;000;
20121211 000000;1427.84;1427.84;1427.84;1427.84;000;
20121210 000000;1418.55;1418.55;1418.55;1418.55;000;
20121207 000000;1418.07;1418.07;1418.07;1418.07;000;
20121206 000000;1413.94;1413.94;1413.94;1413.94;000;
20121205 000000;1409.28;1409.28;1409.28;1409.28;000;
20121204 000000;1407.05;1407.05;1407.05;1407.05;000;
20121203 000000;1409.46;1409.46;1409.46;1409.46;000;
20121130 000000;1416.18;1416.18;1416.18;1416.18;000;
20121129 000000;1415.95;1415.95;1415.95;1415.95;000;
20121128 000000;1409.93;1409.93;1409.93;1409.93;000;
20121127 000000;1398.94;1398.94;1398.94;1398.94;000;
20121126 000000;1406.29;1406.29;1406.29;1406.29;000;
20121123 000000;1409.15;1409.15;1409.15;1409.15;000;
20121121 000000;1391.03;1391.03;1391.03;1391.03;000;
20121120 000000;1387.81;1387.81;1387.81;1387.81;000;
20121119 000000;1386.89;1386.89;1386.89;1386.89;000;
20121116 000000;1359.88;1359.88;1359.88;1359.88;000;
20121115 000000;1353.33;1353.33;1353.33;1353.33;000;
20121114 000000;1355.49;1355.49;1355.49;1355.49;000;
20121113 000000;1374.53;1374.53;1374.53;1374.53;000;
20121112 000000;1380.03;1380.03;1380.03;1380.03;000;
20121109 000000;1379.85;1379.85;1379.85;1379.85;000;
20121108 000000;1377.51;1377.51;1377.51;1377.51;000;
20121107 000000;1394.53;1394.53;1394.53;1394.53;000;
20121106 000000;1428.39;1428.39;1428.39;1428.39;000;
20121105 000000;1417.26;1417.26;1417.26;1417.26;000;
20121102 000000;1414.20;1414.20;1414.20;1414.20;000;
20121101 000000;1427.59;1427.59;1427.59;1427.59;000;
20121031 000000;1412.16;1412.16;1412.16;1412.16;000;
20121026 000000;1411.94;1411.94;1411.94;1411.94;000;
20121025 000000;1412.97;1412.97;1412.97;1412.97;000;
20121024 000000;1408.75;1408.75;1408.75;1408.75;000;
20121023 000000;1413.11;1413.11;1413.11;1413.11;000;
20121022 000000;1433.82;1433.82;1433.82;1433.82;000;
20121019 000000;1433.19;1433.19;1433.19;1433.19;000;
20121018 000000;1457.34;1457.34;1457.34;1457.34;000;
20121017 000000;1460.91;1460.91;1460.91;1460.91;000;
20121016 000000;1454.92;1454.92;1454.92;1454.92;000;
20121015 000000;1440.13;1440.13;1440.13;1440.13;000;
20121012 000000;1428.59;1428.59;1428.59;1428.59;000;
20121011 000000;1432.84;1432.84;1432.84;1432.84;000;
20121010 000000;1432.56;1432.56;1432.56;1432.56;000;
20121009 000000;1441.48;1441.48;1441.48;1441.48;000;
20121008 000000;1455.88;1455.88;1455.88;1455.88;000;
20121005 000000;1460.93;1460.93;1460.93;1460.93;000;
20121004 000000;1461.40;1461.40;1461.40;1461.40;000;
20121003 000000;1450.99;1450.99;1450.99;1450.99;000;
20121002 000000;1445.75;1445.75;1445.75;1445.75;000;
20121001 000000;1444.49;1444.49;1444.49;1444.49;000;
20120928 000000;1440.67;1440.67;1440.67;1440.67;000;
20120927 000000;1447.15;1447.15;1447.15;1447.15;000;
20120926 000000;1433.32;1433.32;1433.32;1433.32;000;
20120925 000000;1441.59;1441.59;1441.59;1441.59;000;
20120924 000000;1456.89;1456.89;1456.89;1456.89;000;
20120921 000000;1460.15;1460.15;1460.15;1460.15;000;
20120920 000000;1460.26;1460.26;1460.26;1460.26;000;
20120919 000000;1461.05;1461.05;1461.05;1461.05;000;
20120918 000000;1459.32;1459.32;1459.32;1459.32;000;
20120917 000000;1461.19;1461.19;1461.19;1461.19;000;
20120914 000000;1465.77;1465.77;1465.77;1465.77;000;
20120913 000000;1459.99;1459.99;1459.99;1459.99;000;
20120912 000000;1436.56;1436.56;1436.56;1436.56;000;
20120911 000000;1433.56;1433.56;1433.56;1433.56;000;
20120910 000000;1429.08;1429.08;1429.08;1429.08;000;
20120907 000000;1437.92;1437.92;1437.92;1437.92;000;
20120906 000000;1432.12;1432.12;1432.12;1432.12;000;
20120905 000000;1403.44;1403.44;1403.44;1403.44;000;
20120904 000000;1404.94;1404.94;1404.94;1404.94;000;
20120831 000000;1406.58;1406.58;1406.58;1406.58;000;
20120830 000000;1399.48;1399.48;1399.48;1399.48;000;
20120829 000000;1410.49;1410.49;1410.49;1410.49;000;
20120828 000000;1409.30;1409.30;1409.30;1409.30;000;
20120827 000000;1410.44;1410.44;1410.44;1410.44;000;
20120824 000000;1411.13;1411.13;1411.13;1411.13;000;
20120823 000000;1402.08;1402.08;1402.08;1402.08;000;
20120822 000000;1413.49;1413.49;1413.49;1413.49;000;
20120821 000000;1413.17;1413.17;1413.17;1413.17;000;
20120820 000000;1418.13;1418.13;1418.13;1418.13;000;
20120817 000000;1418.16;1418.16;1418.16;1418.16;000;
20120816 000000;1415.51;1415.51;1415.51;1415.51;000;
20120815 000000;1405.53;1405.53;1405.53;1405.53;000;
20120814 000000;1403.93;1403.93;1403.93;1403.93;000;
20120813 000000;1404.11;1404.11;1404.11;1404.11;000;
20120810 000000;1405.87;1405.87;1405.87;1405.87;000;
20120809 000000;1402.80;1402.80;1402.80;1402.80;000;
20120808 000000;1402.22;1402.22;1402.22;1402.22;000;
20120807 000000;1401.35;1401.35;1401.35;1401.35;000;
20120806 000000;1394.23;1394.23;1394.23;1394.23;000;
20120803 000000;1390.99;1390.99;1390.99;1390.99;000;
20120802 000000;1365.00;1365.00;1365.00;1365.00;000;
20120801 000000;1375.14;1375.14;1375.14;1375.14;000;
20120731 000000;1379.32;1379.32;1379.32;1379.32;000;
20120730 000000;1385.30;1385.30;1385.30;1385.30;000;
20120727 000000;1385.97;1385.97;1385.97;1385.97;000;
20120726 000000;1360.02;1360.02;1360.02;1360.02;000;
20120725 000000;1337.89;1337.89;1337.89;1337.89;000;
20120724 000000;1338.31;1338.31;1338.31;1338.31;000;
20120723 000000;1350.52;1350.52;1350.52;1350.52;000;
20120720 000000;1362.66;1362.66;1362.66;1362.66;000;
20120719 000000;1376.51;1376.51;1376.51;1376.51;000;
20120718 000000;1372.78;1372.78;1372.78;1372.78;000;
20120717 000000;1363.67;1363.67;1363.67;1363.67;000;
20120716 000000;1353.64;1353.64;1353.64;1353.64;000;
20120713 000000;1356.78;1356.78;1356.78;1356.78;000;
20120712 000000;1334.76;1334.76;1334.76;1334.76;000;
20120711 000000;1341.45;1341.45;1341.45;1341.45;000;
20120710 000000;1341.47;1341.47;1341.47;1341.47;000;
20120709 000000;1352.46;1352.46;1352.46;1352.46;000;
20120706 000000;1354.68;1354.68;1354.68;1354.68;000;
20120705 000000;1367.58;1367.58;1367.58;1367.58;000;
20120703 000000;1374.02;1374.02;1374.02;1374.02;000;
20120702 000000;1365.51;1365.51;1365.51;1365.51;000;
20120629 000000;1362.16;1362.16;1362.16;1362.16;000;
20120628 000000;1329.04;1329.04;1329.04;1329.04;000;
20120627 000000;1331.85;1331.85;1331.85;1331.85;000;
20120626 000000;1319.98;1319.98;1319.98;1319.98;000;
20120625 000000;1313.72;1313.72;1313.72;1313.72;000;
20120622 000000;1335.02;1335.02;1335.02;1335.02;000;
20120621 000000;1325.51;1325.51;1325.51;1325.51;000;
20120620 000000;1355.69;1355.69;1355.69;1355.69;000;
20120619 000000;1357.98;1357.98;1357.98;1357.98;000;
20120618 000000;1344.78;1344.78;1344.78;1344.78;000;
20120615 000000;1342.84;1342.84;1342.84;1342.84;000;
20120614 000000;1329.10;1329.10;1329.10;1329.10;000;
20120613 000000;1314.88;1314.88;1314.88;1314.88;000;
20120612 000000;1324.18;1324.18;1324.18;1324.18;000;
20120611 000000;1308.93;1308.93;1308.93;1308.93;000;
20120608 000000;1325.66;1325.66;1325.66;1325.66;000;
20120607 000000;1314.99;1314.99;1314.99;1314.99;000;
20120606 000000;1315.13;1315.13;1315.13;1315.13;000;
20120605 000000;1285.50;1285.50;1285.50;1285.50;000;
20120604 000000;1278.18;1278.18;1278.18;1278.18;000;
20120601 000000;1278.04;1278.04;1278.04;1278.04;000;
20120531 000000;1310.33;1310.33;1310.33;1310.33;000;
20120530 000000;1313.32;1313.32;1313.32;1313.32;000;
20120529 000000;1332.42;1332.42;1332.42;1332.42;000;
20120525 000000;1317.82;1317.82;1317.82;1317.82;000;
20120524 000000;1320.68;1320.68;1320.68;1320.68;000;
20120523 000000;1318.86;1318.86;1318.86;1318.86;000;
20120522 000000;1316.63;1316.63;1316.63;1316.63;000;
20120521 000000;1315.99;1315.99;1315.99;1315.99;000;
20120518 000000;1295.22;1295.22;1295.22;1295.22;000;
20120517 000000;1304.86;1304.86;1304.86;1304.86;000;
20120516 000000;1324.80;1324.80;1324.80;1324.80;000;
20120515 000000;1330.66;1330.66;1330.66;1330.66;000;
20120514 000000;1338.35;1338.35;1338.35;1338.35;000;
20120511 000000;1353.39;1353.39;1353.39;1353.39;000;
20120510 000000;1357.99;1357.99;1357.99;1357.99;000;
20120509 000000;1354.58;1354.58;1354.58;1354.58;000;
20120508 000000;1363.72;1363.72;1363.72;1363.72;000;
20120507 000000;1369.58;1369.58;1369.58;1369.58;000;
20120504 000000;1369.10;1369.10;1369.10;1369.10;000;
20120503 000000;1391.57;1391.57;1391.57;1391.57;000;
20120502 000000;1402.31;1402.31;1402.31;1402.31;000;
20120501 000000;1405.82;1405.82;1405.82;1405.82;000;
20120430 000000;1397.91;1397.91;1397.91;1397.91;000;
20120427 000000;1403.36;1403.36;1403.36;1403.36;000;
20120426 000000;1399.98;1399.98;1399.98;1399.98;000;
20120425 000000;1390.69;1390.69;1390.69;1390.69;000;
20120424 000000;1371.97;1371.97;1371.97;1371.97;000;
20120423 000000;1366.94;1366.94;1366.94;1366.94;000;
20120420 000000;1378.53;1378.53;1378.53;1378.53;000;
20120419 000000;1376.92;1376.92;1376.92;1376.92;000;
20120418 000000;1385.14;1385.14;1385.14;1385.14;000;
20120417 000000;1390.78;1390.78;1390.78;1390.78;000;
20120416 000000;1369.57;1369.57;1369.57;1369.57;000;
20120413 000000;1370.26;1370.26;1370.26;1370.26;000;
20120412 000000;1387.57;1387.57;1387.57;1387.57;000;
20120411 000000;1368.71;1368.71;1368.71;1368.71;000;
20120410 000000;1358.59;1358.59;1358.59;1358.59;000;
20120409 000000;1382.20;1382.20;1382.20;1382.20;000;
20120405 000000;1398.08;1398.08;1398.08;1398.08;000;
20120404 000000;1398.96;1398.96;1398.96;1398.96;000;
20120403 000000;1413.38;1413.38;1413.38;1413.38;000;
20120402 000000;1419.04;1419.04;1419.04;1419.04;000;
20120330 000000;1408.47;1408.47;1408.47;1408.47;000;
20120329 000000;1403.28;1403.28;1403.28;1403.28;000;
20120328 000000;1405.54;1405.54;1405.54;1405.54;000;
20120327 000000;1412.52;1412.52;1412.52;1412.52;000;
20120326 000000;1416.51;1416.51;1416.51;1416.51;000;
20120323 000000;1397.11;1397.11;1397.11;1397.11;000;
20120322 000000;1392.78;1392.78;1392.78;1392.78;000;
20120321 000000;1402.89;1402.89;1402.89;1402.89;000;
20120320 000000;1405.52;1405.52;1405.52;1405.52;000;
20120319 000000;1409.75;1409.75;1409.75;1409.75;000;
20120316 000000;1404.17;1404.17;1404.17;1404.17;000;
20120315 000000;1402.60;1402.60;1402.60;1402.60;000;
20120314 000000;1394.28;1394.28;1394.28;1394.28;000;
20120313 000000;1395.95;1395.95;1395.95;1395.95;000;
20120312 000000;1371.09;1371.09;1371.09;1371.09;000;
20120309 000000;1370.87;1370.87;1370.87;1370.87;000;
20120308 000000;1365.91;1365.91;1365.91;1365.91;000;
20120307 000000;1352.63;1352.63;1352.63;1352.63;000;
20120306 000000;1343.36;1343.36;1343.36;1343.36;000;
20120305 000000;1364.33;1364.33;1364.33;1364.33;000;
20120302 000000;1369.63;1369.63;1369.63;1369.63;000;
20120301 000000;1374.09;1374.09;1374.09;1374.09;000;
20120229 000000;1365.68;1365.68;1365.68;1365.68;000;
20120228 000000;1372.18;1372.18;1372.18;1372.18;000;
20120227 000000;1367.59;1367.59;1367.59;1367.59;000;
20120224 000000;1365.74;1365.74;1365.74;1365.74;000;
20120223 000000;1363.46;1363.46;1363.46;1363.46;000;
20120222 000000;1357.66;1357.66;1357.66;1357.66;000;
20120221 000000;1362.21;1362.21;1362.21;1362.21;000;
20120217 000000;1361.23;1361.23;1361.23;1361.23;000;
20120216 000000;1358.04;1358.04;1358.04;1358.04;000;
20120215 000000;1343.23;1343.23;1343.23;1343.23;000;
20120214 000000;1350.50;1350.50;1350.50;1350.50;000;
20120213 000000;1351.77;1351.77;1351.77;1351.77;000;
20120210 000000;1342.64;1342.64;1342.64;1342.64;000;
20120209 000000;1351.95;1351.95;1351.95;1351.95;000;
20120208 000000;1349.96;1349.96;1349.96;1349.96;000;
20120207 000000;1347.05;1347.05;1347.05;1347.05;000;
20120206 000000;1344.33;1344.33;1344.33;1344.33;000;
20120203 000000;1344.90;1344.90;1344.90;1344.90;000;
20120202 000000;1325.54;1325.54;1325.54;1325.54;000;
20120201 000000;1324.09;1324.09;1324.09;1324.09;000;
20120131 000000;1312.41;1312.41;1312.41;1312.41;000;
20120130 000000;1313.01;1313.01;1313.01;1313.01;000;
20120127 000000;1316.33;1316.33;1316.33;1316.33;000;
20120126 000000;1318.43;1318.43;1318.43;1318.43;000;
20120125 000000;1326.05;1326.05;1326.05;1326.05;000;
20120124 000000;1314.65;1314.65;1314.65;1314.65;000;
20120123 000000;1316.00;1316.00;1316.00;1316.00;000;
20120120 000000;1315.38;1315.38;1315.38;1315.38;000;
20120119 000000;1314.50;1314.50;1314.50;1314.50;000;
20120118 000000;1308.04;1308.04;1308.04;1308.04;000;
20120117 000000;1293.67;1293.67;1293.67;1293.67;000;
20120113 000000;1289.09;1289.09;1289.09;1289.09;000;
20120112 000000;1295.50;1295.50;1295.50;1295.50;000;
20120111 000000;1292.48;1292.48;1292.48;1292.48;000;
20120110 000000;1292.08;1292.08;1292.08;1292.08;000;
20120109 000000;1280.70;1280.70;1280.70;1280.70;000;
20120106 000000;1277.81;1277.81;1277.81;1277.81;000;
20120105 000000;1281.06;1281.06;1281.06;1281.06;000;
20120104 000000;1277.30;1277.30;1277.30;1277.30;000;
20120103 000000;1277.06;1277.06;1277.06;1277.06;000;
20111230 000000;1257.60;1257.60;1257.60;1257.60;000;
20111229 000000;1263.02;1263.02;1263.02;1263.02;000;
20111228 000000;1249.64;1249.64;1249.64;1249.64;000;
20111227 000000;1265.43;1265.43;1265.43;1265.43;000;
20111223 000000;1265.33;1265.33;1265.33;1265.33;000;
20111222 000000;1254.00;1254.00;1254.00;1254.00;000;
20111221 000000;1243.72;1243.72;1243.72;1243.72;000;
20111220 000000;1241.30;1241.30;1241.30;1241.30;000;
20111219 000000;1205.35;1205.35;1205.35;1205.35;000;
20111216 000000;1219.66;1219.66;1219.66;1219.66;000;
20111215 000000;1215.75;1215.75;1215.75;1215.75;000;
20111214 000000;1211.82;1211.82;1211.82;1211.82;000;
20111213 000000;1225.73;1225.73;1225.73;1225.73;000;
20111212 000000;1236.47;1236.47;1236.47;1236.47;000;
20111209 000000;1255.19;1255.19;1255.19;1255.19;000;
20111208 000000;1234.35;1234.35;1234.35;1234.35;000;
20111207 000000;1261.01;1261.01;1261.01;1261.01;000;
20111206 000000;1258.47;1258.47;1258.47;1258.47;000;
20111205 000000;1257.08;1257.08;1257.08;1257.08;000;
20111202 000000;1244.28;1244.28;1244.28;1244.28;000;
20111201 000000;1244.58;1244.58;1244.58;1244.58;000;
20111130 000000;1246.96;1246.96;1246.96;1246.96;000;
20111129 000000;1195.19;1195.19;1195.19;1195.19;000;
20111128 000000;1192.55;1192.55;1192.55;1192.55;000;
20111125 000000;1158.67;1158.67;1158.67;1158.67;000;
20111123 000000;1161.79;1161.79;1161.79;1161.79;000;
20111122 000000;1188.04;1188.04;1188.04;1188.04;000;
20111121 000000;1192.98;1192.98;1192.98;1192.98;000;
20111118 000000;1215.65;1215.65;1215.65;1215.65;000;
20111117 000000;1216.13;1216.13;1216.13;1216.13;000;
20111116 000000;1236.91;1236.91;1236.91;1236.91;000;
20111115 000000;1257.81;1257.81;1257.81;1257.81;000;
20111114 000000;1251.78;1251.78;1251.78;1251.78;000;
20111111 000000;1263.85;1263.85;1263.85;1263.85;000;
20111110 000000;1239.69;1239.69;1239.69;1239.69;000;
20111109 000000;1229.10;1229.10;1229.10;1229.10;000;
20111108 000000;1275.92;1275.92;1275.92;1275.92;000;
20111107 000000;1261.12;1261.12;1261.12;1261.12;000;
20111104 000000;1253.23;1253.23;1253.23;1253.23;000;
20111103 000000;1261.15;1261.15;1261.15;1261.15;000;
20111102 000000;1237.90;1237.90;1237.90;1237.90;000;
20111101 000000;1218.28;1218.28;1218.28;1218.28;000;
20111031 000000;1253.30;1253.30;1253.30;1253.30;000;
20111028 000000;1285.09;1285.09;1285.09;1285.09;000;
20111027 000000;1284.59;1284.59;1284.59;1284.59;000;
20111026 000000;1242.00;1242.00;1242.00;1242.00;000;
20111025 000000;1229.05;1229.05;1229.05;1229.05;000;
20111024 000000;1254.19;1254.19;1254.19;1254.19;000;
20111021 000000;1238.25;1238.25;1238.25;1238.25;000;
20111020 000000;1215.39;1215.39;1215.39;1215.39;000;
20111019 000000;1209.88;1209.88;1209.88;1209.88;000;
20111018 000000;1225.38;1225.38;1225.38;1225.38;000;
20111017 000000;1200.86;1200.86;1200.86;1200.86;000;
20111014 000000;1224.58;1224.58;1224.58;1224.58;000;
20111013 000000;1203.66;1203.66;1203.66;1203.66;000;
20111012 000000;1207.25;1207.25;1207.25;1207.25;000;
20111011 000000;1195.54;1195.54;1195.54;1195.54;000;
20111010 000000;1194.89;1194.89;1194.89;1194.89;000;
20111007 000000;1155.46;1155.46;1155.46;1155.46;000;
20111006 000000;1164.97;1164.97;1164.97;1164.97;000;
20111005 000000;1144.03;1144.03;1144.03;1144.03;000;
20111004 000000;1123.95;1123.95;1123.95;1123.95;000;
20111003 000000;1099.23;1099.23;1099.23;1099.23;000;
20110930 000000;1131.42;1131.42;1131.42;1131.42;000;
20110929 000000;1160.40;1160.40;1160.40;1160.40;000;
20110928 000000;1151.06;1151.06;1151.06;1151.06;000;
20110927 000000;1175.38;1175.38;1175.38;1175.38;000;
20110926 000000;1162.95;1162.95;1162.95;1162.95;000;
20110923 000000;1136.43;1136.43;1136.43;1136.43;000;
20110922 000000;1129.56;1129.56;1129.56;1129.56;000;
20110921 000000;1166.76;1166.76;1166.76;1166.76;000;
20110920 000000;1202.09;1202.09;1202.09;1202.09;000;
20110919 000000;1204.09;1204.09;1204.09;1204.09;000;
20110916 000000;1216.01;1216.01;1216.01;1216.01;000;
20110915 000000;1209.11;1209.11;1209.11;1209.11;000;
20110914 000000;1188.68;1188.68;1188.68;1188.68;000;
20110913 000000;1172.87;1172.87;1172.87;1172.87;000;
20110912 000000;1162.27;1162.27;1162.27;1162.27;000;
20110909 000000;1154.23;1154.23;1154.23;1154.23;000;
20110908 000000;1185.90;1185.90;1185.90;1185.90;000;
20110907 000000;1198.62;1198.62;1198.62;1198.62;000;
20110906 000000;1165.24;1165.24;1165.24;1165.24;000;
20110902 000000;1173.97;1173.97;1173.97;1173.97;000;
20110901 000000;1204.42;1204.42;1204.42;1204.42;000;
20110831 000000;1218.89;1218.89;1218.89;1218.89;000;
20110830 000000;1212.92;1212.92;1212.92;1212.92;000;
20110829 000000;1210.08;1210.08;1210.08;1210.08;000;
20110826 000000;1176.80;1176.80;1176.80;1176.80;000;
20110825 000000;1159.27;1159.27;1159.27;1159.27;000;
20110824 000000;1177.60;1177.60;1177.60;1177.60;000;
20110823 000000;1162.35;1162.35;1162.35;1162.35;000;
20110822 000000;1123.82;1123.82;1123.82;1123.82;000;
20110819 000000;1123.53;1123.53;1123.53;1123.53;000;
20110818 000000;1140.65;1140.65;1140.65;1140.65;000;
20110817 000000;1193.89;1193.89;1193.89;1193.89;000;
20110816 000000;1192.76;1192.76;1192.76;1192.76;000;
20110815 000000;1204.49;1204.49;1204.49;1204.49;000;
20110812 000000;1178.81;1178.81;1178.81;1178.81;000;
20110811 000000;1172.64;1172.64;1172.64;1172.64;000;
20110810 000000;1120.76;1120.76;1120.76;1120.76;000;
20110809 000000;1172.53;1172.53;1172.53;1172.53;000;
20110808 000000;1119.46;1119.46;1119.46;1119.46;000;
20110805 000000;1199.38;1199.38;1199.38;1199.38;000;
20110804 000000;1200.07;1200.07;1200.07;1200.07;000;
20110803 000000;1260.34;1260.34;1260.34;1260.34;000;
20110802 000000;1254.05;1254.05;1254.05;1254.05;000;
20110801 000000;1286.94;1286.94;1286.94;1286.94;000;
20110729 000000;1292.28;1292.28;1292.28;1292.28;000;
20110728 000000;1300.67;1300.67;1300.67;1300.67;000;
20110727 000000;1304.89;1304.89;1304.89;1304.89;000;
20110726 000000;1331.94;1331.94;1331.94;1331.94;000;
20110725 000000;1337.43;1337.43;1337.43;1337.43;000;
20110722 000000;1345.02;1345.02;1345.02;1345.02;000;
20110721 000000;1343.80;1343.80;1343.80;1343.80;000;
20110720 000000;1325.84;1325.84;1325.84;1325.84;000;
20110719 000000;1326.73;1326.73;1326.73;1326.73;000;
20110718 000000;1305.44;1305.44;1305.44;1305.44;000;
20110715 000000;1316.14;1316.14;1316.14;1316.14;000;
20110714 000000;1308.87;1308.87;1308.87;1308.87;000;
20110713 000000;1317.72;1317.72;1317.72;1317.72;000;
20110712 000000;1313.64;1313.64;1313.64;1313.64;000;
20110711 000000;1319.49;1319.49;1319.49;1319.49;000;
20110708 000000;1343.80;1343.80;1343.80;1343.80;000;
20110707 000000;1353.22;1353.22;1353.22;1353.22;000;
20110706 000000;1339.22;1339.22;1339.22;1339.22;000;
20110705 000000;1337.88;1337.88;1337.88;1337.88;000;
20110701 000000;1339.67;1339.67;1339.67;1339.67;000;
20110630 000000;1320.64;1320.64;1320.64;1320.64;000;
20110629 000000;1307.41;1307.41;1307.41;1307.41;000;
20110628 000000;1296.67;1296.67;1296.67;1296.67;000;
20110627 000000;1280.10;1280.10;1280.10;1280.10;000;
20110624 000000;1268.45;1268.45;1268.45;1268.45;000;
20110623 000000;1283.50;1283.50;1283.50;1283.50;000;
20110622 000000;1287.14;1287.14;1287.14;1287.14;000;
20110621 000000;1295.52;1295.52;1295.52;1295.52;000;
20110620 000000;1278.36;1278.36;1278.36;1278.36;000;
20110617 000000;1271.50;1271.50;1271.50;1271.50;000;
20110616 000000;1267.64;1267.64;1267.64;1267.64;000;
20110615 000000;1265.42;1265.42;1265.42;1265.42;000;
20110614 000000;1287.87;1287.87;1287.87;1287.87;000;
20110613 000000;1271.83;1271.83;1271.83;1271.83;000;
20110610 000000;1270.98;1270.98;1270.98;1270.98;000;
20110609 000000;1289.00;1289.00;1289.00;1289.00;000;
20110608 000000;1279.56;1279.56;1279.56;1279.56;000;
20110607 000000;1284.94;1284.94;1284.94;1284.94;000;
20110606 000000;1286.17;1286.17;1286.17;1286.17;000;
20110603 000000;1300.16;1300.16;1300.16;1300.16;000;
20110602 000000;1312.94;1312.94;1312.94;1312.94;000;
20110601 000000;1314.55;1314.55;1314.55;1314.55;000;
20110531 000000;1345.20;1345.20;1345.20;1345.20;000;
20110527 000000;1331.10;1331.10;1331.10;1331.10;000;
20110526 000000;1325.69;1325.69;1325.69;1325.69;000;
20110525 000000;1320.47;1320.47;1320.47;1320.47;000;
20110524 000000;1316.28;1316.28;1316.28;1316.28;000;
20110523 000000;1317.37;1317.37;1317.37;1317.37;000;
20110520 000000;1333.27;1333.27;1333.27;1333.27;000;
20110519 000000;1343.60;1343.60;1343.60;1343.60;000;
20110518 000000;1340.68;1340.68;1340.68;1340.68;000;
20110517 000000;1328.98;1328.98;1328.98;1328.98;000;
20110516 000000;1329.47;1329.47;1329.47;1329.47;000;
20110513 000000;1337.78;1337.78;1337.78;1337.78;000;
20110512 000000;1348.65;1348.65;1348.65;1348.65;000;
20110511 000000;1342.08;1342.08;1342.08;1342.08;000;
20110510 000000;1357.16;1357.16;1357.16;1357.16;000;
20110509 000000;1346.29;1346.29;1346.29;1346.29;000;
20110506 000000;1340.20;1340.20;1340.20;1340.20;000;
20110505 000000;1335.10;1335.10;1335.10;1335.10;000;
20110504 000000;1347.32;1347.32;1347.32;1347.32;000;
20110503 000000;1356.62;1356.62;1356.62;1356.62;000;
20110502 000000;1361.22;1361.22;1361.22;1361.22;000;
20110429 000000;1363.61;1363.61;1363.61;1363.61;000;
20110428 000000;1360.48;1360.48;1360.48;1360.48;000;
20110427 000000;1355.66;1355.66;1355.66;1355.66;000;
20110426 000000;1347.24;1347.24;1347.24;1347.24;000;
20110425 000000;1335.25;1335.25;1335.25;1335.25;000;
